id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2017-299469,2017-08-25,000001,Vente,60000,1515,,RTE DE LABASTIDE,0180,40110,40333,Ygos-Saint-Saturnin,40,,,403330000F1617,,,,,,,,,,,,,0,1,Maison,114,1,S,sols,,,1125,-0.760509,43.975903
2017-299470,2017-08-22,000001,Vente,127000,1080,,RTE DE BOURRUGUET,0090,40260,40152,Lesperon,40,,,401520000H0464,,,,,,,,,,,,,0,1,Maison,74,5,S,sols,,,1660,-1.092728,43.959186
2017-299470,2017-08-22,000001,Vente,127000,,,PECOUME EST,B058,40260,40152,Lesperon,40,,,401520000H0466,,,,,,,,,,,,,0,,,,,L,landes,AIRE,Aire ou airial,154,-1.092614,43.95923
2017-299471,2017-09-08,000001,Vente,9010,,,ROUZAIRO,B033,40700,40298,Serres-Gaston,40,,,402980000C0385,,,,,,,,,,,,,0,,,,,T,terres,,,10600,-0.535967,43.662337
2017-299472,2017-08-30,000001,Vente,85000,52,,AV DE LA REPUBLIQUE,1530,40600,40046,Biscarrosse,40,,,40046000AC1074,,,6,45.56,,,,,,,,,1,4,Local industriel. commercial ou assimilé,44,0,,,,,,-1.165472,44.39825
2017-299473,2017-08-29,000001,Vente,25240,,,JEAMPRAN,B079,40310,40218,Parleboscq,40,,,402180000A0130,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,3210,0.032655,43.958939
2017-299473,2017-08-29,000001,Vente,25240,,,JEAMPRAN,B079,40310,40218,Parleboscq,40,,,402180000A0134,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1425,0.033523,43.959382
2017-299473,2017-08-29,000001,Vente,25240,,,JEAMPRAN,B079,40310,40218,Parleboscq,40,,,402180000A0135,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,4200,0.032625,43.959225
2017-299473,2017-08-29,000001,Vente,25240,,,JEAMPRAN,B079,40310,40218,Parleboscq,40,,,402180000A0139,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,3960,0.03232,43.959706
2017-299473,2017-08-29,000001,Vente,25240,,,JEAMPRAN,B079,40310,40218,Parleboscq,40,,,402180000A0140,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,1490,0.032968,43.959549
2017-299473,2017-08-29,000001,Vente,25240,,,JEAMPRAN,B079,40310,40218,Parleboscq,40,,,402180000A0142,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,19300,0.031304,43.960554
2017-299474,2017-08-31,000001,Vente,5900,,,EN BELLIARD NORD,B011,40600,40046,Biscarrosse,40,,,40046000BR0038,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,2980,-1.153521,44.419089
2017-299475,2017-08-31,000001,Vente,63076,,,PRAT DU MOUSSE,B211,40600,40046,Biscarrosse,40,,,40046000BP0297,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,4998,-1.161938,44.418507
2017-299475,2017-08-31,000001,Vente,63076,,,MATOUCAS,B148,40600,40046,Biscarrosse,40,,,40046000CH0050,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,3515,-1.141939,44.413254
2017-299475,2017-08-31,000001,Vente,63076,,,MOULIN DU NORD,B163,40600,40046,Biscarrosse,40,,,40046000CH0286,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,2275,-1.135315,44.405653
2017-299475,2017-08-31,000001,Vente,63076,,,MOULIN DU NORD,B163,40600,40046,Biscarrosse,40,,,40046000CH0287,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,575,-1.135414,44.40538
2017-299475,2017-08-31,000001,Vente,63076,,,MOULIN DU NORD,B163,40600,40046,Biscarrosse,40,,,40046000CH0295,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,2000,-1.137994,44.405685
2017-299475,2017-08-31,000001,Vente,63076,,,MOULIN DU NORD,B163,40600,40046,Biscarrosse,40,,,40046000CH0296,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,9675,-1.138019,44.406044
2017-299475,2017-08-31,000001,Vente,63076,,,COM EST,B060,40600,40046,Biscarrosse,40,,,40046000CH0665,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,4975,-1.143303,44.40535
2017-299475,2017-08-31,000001,Vente,63076,,,COM EST,B060,40600,40046,Biscarrosse,40,,,40046000CH0667,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,2135,-1.142491,44.405319
2017-299475,2017-08-31,000001,Vente,63076,,,COM EST,B060,40600,40046,Biscarrosse,40,,,40046000CH0670,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,1900,-1.141699,44.405504
2017-299475,2017-08-31,000001,Vente,63076,,,COM EST,B060,40600,40046,Biscarrosse,40,,,40046000CH0671,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,3475,-1.141473,44.405904
2017-299475,2017-08-31,000001,Vente,63076,,,COM EST,B060,40600,40046,Biscarrosse,40,,,40046000CH0673,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,2075,-1.142917,44.405922
2017-299475,2017-08-31,000001,Vente,63076,,,COM EST,B060,40600,40046,Biscarrosse,40,,,40046000CH0675,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,1175,-1.143473,44.405981
2017-299475,2017-08-31,000001,Vente,63076,,,COM EST,B060,40600,40046,Biscarrosse,40,,,40046000CH0686,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,3650,-1.140638,44.406115
2017-299475,2017-08-31,000001,Vente,63076,,,COM EST,B060,40600,40046,Biscarrosse,40,,,40046000CH0689,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,2125,-1.139859,44.406049
2017-299475,2017-08-31,000001,Vente,63076,,,CHEMIN ARRIOU,B054,40600,40046,Biscarrosse,40,,,40046000CH0696,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,6625,-1.136792,44.406329
2017-299475,2017-08-31,000001,Vente,63076,,,ARNAUDIN,B004,40600,40046,Biscarrosse,40,,,40046000CI0152,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,28800,-1.128731,44.389952
2017-299475,2017-08-31,000001,Vente,63076,,,ARNAUDIN,B004,40600,40046,Biscarrosse,40,,,40046000CI0153,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,13750,-1.127805,44.389308
2017-299475,2017-08-31,000001,Vente,63076,,,ARNAUDIN,B004,40600,40046,Biscarrosse,40,,,40046000CI0161,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,2192,-1.12889,44.388017
2017-299475,2017-08-31,000001,Vente,63076,,,ARNAUDIN,B004,40600,40046,Biscarrosse,40,,,40046000CI0162,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,5787,-1.129879,44.388578
2017-299475,2017-08-31,000001,Vente,63076,,,ARNAUDIN,B004,40600,40046,Biscarrosse,40,,,40046000CI0163,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,9338,-1.130665,44.387748
2017-299475,2017-08-31,000001,Vente,63076,,,ARNAUDIN,B004,40600,40046,Biscarrosse,40,,,40046000CI0235,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,1212,-1.12614,44.391361
2017-299475,2017-08-31,000001,Vente,63076,,,ARNAUDIN,B004,40600,40046,Biscarrosse,40,,,40046000CI0239,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,175,-1.126493,44.391933
2017-299475,2017-08-31,000001,Vente,63076,,,ARNAUDIN,B004,40600,40046,Biscarrosse,40,,,40046000CI0240,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,775,-1.126641,44.39191
2017-299475,2017-08-31,000001,Vente,63076,,,ARNAUDIN,B004,40600,40046,Biscarrosse,40,,,40046000CI0241,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,2424,-1.126789,44.39157
2017-299475,2017-08-31,000001,Vente,63076,,,ARNAUDIN,B004,40600,40046,Biscarrosse,40,,,40046000CI0244,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,4925,-1.127765,44.392429
2017-299475,2017-08-31,000001,Vente,63076,,,ARNAUDIN,B004,40600,40046,Biscarrosse,40,,,40046000CI0245,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,2325,-1.127662,44.392654
2017-299475,2017-08-31,000001,Vente,63076,,,ARNAUDIN,B004,40600,40046,Biscarrosse,40,,,40046000CI0246,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,16000,-1.126927,44.392926
2017-299475,2017-08-31,000001,Vente,63076,,,ARNAUDIN,B004,40600,40046,Biscarrosse,40,,,40046000CI0248,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,98,-1.126612,44.392307
2017-299475,2017-08-31,000001,Vente,63076,,,ARNAUDIN,B004,40600,40046,Biscarrosse,40,,,40046000CI0249,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,272,-1.126467,44.392252
2017-299475,2017-08-31,000001,Vente,63076,,,ARNAUDIN,B004,40600,40046,Biscarrosse,40,,,40046000CI0260,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,11300,-1.125909,44.392741
2017-299475,2017-08-31,000001,Vente,63076,,,CONCESSIONS DE LA LANNE,B061,40600,40046,Biscarrosse,40,,,40046000CI0600,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,18548,-1.131944,44.385506
2017-299475,2017-08-31,000001,Vente,63076,,,CONCESSIONS DE LA LANNE,B061,40600,40046,Biscarrosse,40,,,40046000CI0601,,,,,,,,,,,,,0,,,,,L,landes,,,237,-1.132856,44.384301
2017-299475,2017-08-31,000001,Vente,63076,,,CONCESSIONS DE LA LANNE,B061,40600,40046,Biscarrosse,40,,,40046000CI0602,,,,,,,,,,,,,0,,,,,L,landes,,,75,-1.132472,44.384144
2017-299475,2017-08-31,000001,Vente,63076,,,CONCESSIONS DE LA LANNE,B061,40600,40046,Biscarrosse,40,,,40046000CI0603,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,95,-1.132418,44.384193
2017-299476,2017-08-25,000001,Vente,7000,,,SALLES,B034,40320,40225,Philondenx,40,,,402250000D0055,,,,,,,,,,,,,0,,,,,L,landes,,,3237,-0.447317,43.56134
2017-299476,2017-08-25,000001,Vente,7000,,,SALLES,B034,40320,40225,Philondenx,40,,,402250000D0055,,,,,,,,,,,,,0,,,,,P,prés,,,9263,-0.447317,43.56134
2017-299476,2017-08-25,000001,Vente,7000,,,SALLES,B034,40320,40225,Philondenx,40,,,402250000D0056,,,,,,,,,,,,,0,,,,,L,landes,,,2100,-0.448388,43.561527
2017-299476,2017-08-25,000001,Vente,7000,,,SALLES,B034,40320,40225,Philondenx,40,,,402250000D0056,,,,,,,,,,,,,0,,,,,P,prés,,,7055,-0.448388,43.561527
2017-299476,2017-08-25,000001,Vente,7000,,,L ECOLE,B007,40320,40225,Philondenx,40,,,402250000D0108,,,,,,,,,,,,,0,,,,,BT,taillis simples,CHENE,Chênes,850,-0.447814,43.561874
2017-299476,2017-08-25,000001,Vente,7000,,,L ECOLE,B007,40320,40225,Philondenx,40,,,402250000D0109,,,,,,,,,,,,,0,,,,,P,prés,,,7650,-0.447709,43.562537
2017-299476,2017-08-25,000001,Vente,7000,,,L ECOLE,B007,40320,40225,Philondenx,40,,,402250000D0114,,,,,,,,,,,,,0,,,,,BT,taillis simples,CHENE,Chênes,1500,-0.447193,43.561972
2017-299477,2017-08-28,000001,Vente,129000,648,,RTE DE LESTATGEOU,0185,40110,40210,Onesse-Laharie,40,,,402100000B0381,,,116,,,,,,,,,,1,1,Maison,57,4,,,,,,-1.06819,44.069599
2017-299477,2017-08-28,000001,Vente,129000,648,,RTE DE LESTATGEOU,0185,40110,40210,Onesse-Laharie,40,,,402100000B0381,,,132,,,,,,,,,,1,3,Dépendance,,0,,,,,,-1.06819,44.069599
2017-299478,2017-09-04,000001,Vente,162000,,,CHIN,B034,40160,40217,Parentis-en-Born,40,,,40217000AE2372,,,,,,,,,,,,,0,,,,,J,jardins,,,125,-1.06627,44.350123
2017-299478,2017-09-04,000001,Vente,162000,,,CHIN,B034,40160,40217,Parentis-en-Born,40,,,40217000AE2372,,,,,,,,,,,,,0,,,,,S,sols,,,1510,-1.06627,44.350123
2017-299479,2017-08-31,000001,Vente,204450,15,,CHE DU FRERE,0045,40500,40282,Saint-Sever,40,,,40282000AD0022,,,,,,,,,,,,,0,1,Maison,132,5,S,sols,,,2376,-0.562485,43.775723
2017-299480,2017-09-08,000001,Vente,29465,,,LE BOURG,B005,40465,40142,Laluque,40,,,401420000F0740,,,,,,,,,,,,,0,,,,,J,jardins,,,281,-0.997834,43.85708
2017-299480,2017-09-08,000001,Vente,29465,5001,F,RTE DE BOOS,0050,40465,40142,Laluque,40,,,401420000F0746,,,,,,,,,,,,,0,1,Maison,95,4,BR,futaies résineuses,PIN,Pins,3019,-0.997954,43.857108
2017-299480,2017-09-08,000001,Vente,29465,5001,F,RTE DE BOOS,0050,40465,40142,Laluque,40,,,401420000F0746,,,,,,,,,,,,,0,1,Maison,95,4,S,sols,,,1000,-0.997954,43.857108
2017-299481,2017-09-06,000001,Vente,2900,,,LAMATHE,B027,40500,40191,Montaut,40,,,401910000A0176,,,,,,,,,,,,,0,,,,,T,terres,,,1098,-0.663832,43.741724
2017-299481,2017-09-06,000001,Vente,2900,,,LAMATHE,B027,40500,40191,Montaut,40,,,401910000A0177,,,,,,,,,,,,,0,,,,,T,terres,,,3713,-0.66339,43.741851
2017-299481,2017-09-06,000001,Vente,2900,,,LAMATHE,B027,40500,40191,Montaut,40,,,401910000A0178,,,,,,,,,,,,,0,,,,,T,terres,,,1480,-0.663103,43.742129
2017-299481,2017-09-06,000001,Vente,2900,,,LOUSTAOU,B037,40500,40191,Montaut,40,,,401910000A0209,,,,,,,,,,,,,0,,,,,L,landes,,,1925,-0.666354,43.742328
2017-299482,2017-09-04,000001,Vente,1,,,PAOUILHE,B037,40320,40110,Geaune,40,,,401100000C0423,,,,,,,,,,,,,0,,,,,T,terres,,,108,-0.364788,43.637351
2017-299483,2017-09-04,000001,Vente,127450,,,PAOUILHE,B037,40320,40110,Geaune,40,,,401100000C0388,,,,,,,,,,,,,0,,,,,S,sols,,,326,-0.365066,43.637211
2017-299483,2017-09-04,000001,Vente,127450,,,PAOUILHE,B037,40320,40110,Geaune,40,,,401100000C0418,,,,,,,,,,,,,0,,,,,S,sols,,,137,-0.364895,43.637452
2017-299483,2017-09-04,000001,Vente,127450,1453,,CHE DE PAOUILHE,0104,40320,40110,Geaune,40,,,401100000C0420,,,,,,,,,,,,,0,1,Maison,200,8,S,sols,,,1216,-0.365257,43.637284
2017-299483,2017-09-04,000001,Vente,127450,,,PAOUILHE,B037,40320,40110,Geaune,40,,,401100000C0422,,,,,,,,,,,,,0,,,,,S,sols,,,127,-0.365515,43.637177
2017-299483,2017-09-04,000001,Vente,127450,,,PAOUILHE,B037,40320,40110,Geaune,40,,,401100000C0423,,,,,,,,,,,,,0,,,,,T,terres,,,108,-0.364788,43.637351
2017-299484,2017-09-04,000001,Vente,77800,150,,AV DE GASCOGNE,0728,40600,40046,Biscarrosse,40,,,40046000CY0468,,,210,34.35,,,,,,,,,1,2,Appartement,31,1,,,,,,-1.203113,44.445134
2017-299485,2017-09-16,000002,Vente,150,,,PALOT,B054,40280,40122,Haut-Mauco,40,,,401220000D1137,,,,,,,,,,,,,0,,,,,L,landes,AIRE,Aire ou airial,77,-0.550376,43.83461
2017-299486,2017-08-30,000001,Vente,160000,5,,RUE DE LA GARE,0390,40800,40001,Aire-sur-l'Adour,40,,,40001000BZ0215,,,,,,,,,,,,,0,1,Maison,90,4,S,sols,,,600,-0.258571,43.705083
2017-299486,2017-08-30,000001,Vente,160000,5,,RUE DE LA GARE,0390,40800,40001,Aire-sur-l'Adour,40,,,40001000BZ0215,,,,,,,,,,,,,0,1,Maison,90,4,J,jardins,,,912,-0.258571,43.705083
2017-299487,2017-08-26,000001,Vente,135000,13,,RUE DU CHATEAU D EAU,0241,40800,40001,Aire-sur-l'Adour,40,,,40001000CE0028,,,,,,,,,,,,,0,,,,,S,sols,,,34,-0.272509,43.690299
2017-299487,2017-08-26,000001,Vente,135000,13,,RUE DU CHATEAU D EAU,0241,40800,40001,Aire-sur-l'Adour,40,,,40001000CE0029,,,,,,,,,,,,,0,1,Maison,84,4,S,sols,,,915,-0.27243,43.690327
2017-299488,2017-08-24,000001,Vente,60000,24,,RUE DE LA COMETE,0260,40800,40001,Aire-sur-l'Adour,40,,,40001000CM0164,,,2,77.45,,,,,,,,,1,4,Local industriel. commercial ou assimilé,80,0,,,,,,-0.261806,43.705822
2017-299489,2017-08-30,000001,Echange,6000,,,LABRIT,B063,40210,40085,Commensacq,40,,,400850000L0496,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,2310,-0.831578,44.217857
2017-299489,2017-08-30,000001,Echange,6000,,,LABRIT,B063,40210,40085,Commensacq,40,,,400850000L0501,,,,,,,,,,,,,0,,,,,L,landes,,,7515,-0.8309,44.21781
2017-299489,2017-08-30,000001,Echange,6000,,,LABRIT,B063,40210,40085,Commensacq,40,,,400850000L0502,,,,,,,,,,,,,0,,,,,L,landes,,,1000,-0.831035,44.218244
2017-299489,2017-08-30,000001,Echange,6000,,,PEYRON,B085,40210,40085,Commensacq,40,,,400850000L0541,,,,,,,,,,,,,0,,,,,B,bois,,,367,-0.826332,44.218696
2017-299489,2017-08-30,000001,Echange,6000,,,PEYRON,B085,40210,40085,Commensacq,40,,,400850000L0541,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,2083,-0.826332,44.218696
2017-299489,2017-08-30,000001,Echange,6000,,,PEYRON,B085,40210,40085,Commensacq,40,,,400850000L0542,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,5080,-0.826625,44.218229
2017-299489,2017-08-30,000001,Echange,6000,,,PEYRON,B085,40210,40085,Commensacq,40,,,400850000L0545,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,3430,-0.827629,44.219502
2017-299489,2017-08-30,000001,Echange,6000,,,PEYRON,B085,40210,40085,Commensacq,40,,,400850000L0547,,,,,,,,,,,,,0,,,,,B,bois,,,167,-0.828506,44.218677
2017-299489,2017-08-30,000001,Echange,6000,,,PEYRON,B085,40210,40085,Commensacq,40,,,400850000L0547,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,948,-0.828506,44.218677
2017-299489,2017-08-30,000001,Echange,6000,,,PEYRON,B085,40210,40085,Commensacq,40,,,400850000L0548,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,8890,-0.828455,44.218371
2017-299489,2017-08-30,000001,Echange,6000,,,PEYRON,B085,40210,40085,Commensacq,40,,,400850000L0548,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,360,-0.828455,44.218371
2017-299489,2017-08-30,000001,Echange,6000,,,PEYRON,B085,40210,40085,Commensacq,40,,,400850000L0548,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,5140,-0.828455,44.218371
2017-299489,2017-08-30,000001,Echange,6000,,,PEYRON,B085,40210,40085,Commensacq,40,,,400850000L0748,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,1751,-0.827933,44.218835
2017-299489,2017-08-30,000001,Echange,6000,,,PEYRON,B085,40210,40085,Commensacq,40,,,400850000L0748,,,,,,,,,,,,,0,,,,,B,bois,,,309,-0.827933,44.218835
2017-299489,2017-08-30,000001,Echange,6000,,,PEYRON,B085,40210,40085,Commensacq,40,,,400850000L0750,,,,,,,,,,,,,0,,,,,B,bois,,,108,-0.827283,44.218704
2017-299489,2017-08-30,000001,Echange,6000,,,PEYRON,B085,40210,40085,Commensacq,40,,,400850000L0750,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,615,-0.827283,44.218704
2017-299489,2017-08-30,000001,Echange,6000,,,PEYRON,B085,40210,40085,Commensacq,40,,,400850000L0752,,,,,,,,,,,,,0,,,,,B,bois,,,73,-0.82697,44.218665
2017-299489,2017-08-30,000001,Echange,6000,,,PEYRON,B085,40210,40085,Commensacq,40,,,400850000L0752,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,417,-0.82697,44.218665
2017-299490,2017-08-30,000002,Echange,2000,,,LABRIT,B063,40210,40085,Commensacq,40,,,400850000L0509,,,,,,,,,,,,,0,,,,,L,landes,,,177,-0.830382,44.219874
2017-299490,2017-08-30,000002,Echange,2000,,,LABRIT,B063,40210,40085,Commensacq,40,,,400850000L0509,,,,,,,,,,,,,0,,,,,B,bois,,,1598,-0.830382,44.219874
2017-299490,2017-08-30,000002,Echange,2000,,,LABRIT,B063,40210,40085,Commensacq,40,,,400850000L0510,,,,,,,,,,,,,0,,,,,B,bois,,,2970,-0.830246,44.22014
2017-299490,2017-08-30,000002,Echange,2000,,,LABRIT,B063,40210,40085,Commensacq,40,,,400850000L0510,,,,,,,,,,,,,0,,,,,L,landes,,,330,-0.830246,44.22014
2017-299490,2017-08-30,000002,Echange,2000,,,LABRIT,B063,40210,40085,Commensacq,40,,,400850000L0511,,,,,,,,,,,,,0,,,,,B,bois,,,2745,-0.830197,44.220453
2017-299490,2017-08-30,000002,Echange,2000,,,LABRIT,B063,40210,40085,Commensacq,40,,,400850000L0511,,,,,,,,,,,,,0,,,,,L,landes,,,305,-0.830197,44.220453
2017-299490,2017-08-30,000002,Echange,2000,,,L APPEAU,B002,40210,40085,Commensacq,40,,,400850000L0760,,,,,,,,,,,,,0,,,,,B,bois,,,992,-0.829848,44.220757
2017-299490,2017-08-30,000002,Echange,2000,,,L APPEAU,B002,40210,40085,Commensacq,40,,,400850000L0760,,,,,,,,,,,,,0,,,,,L,landes,,,110,-0.829848,44.220757
2017-299490,2017-08-30,000002,Echange,2000,,,LABRIT,B063,40210,40085,Commensacq,40,,,400850000L0762,,,,,,,,,,,,,0,,,,,L,landes,,,192,-0.830736,44.220825
2017-299490,2017-08-30,000002,Echange,2000,,,LABRIT,B063,40210,40085,Commensacq,40,,,400850000L0762,,,,,,,,,,,,,0,,,,,B,bois,,,1723,-0.830736,44.220825
2017-299490,2017-08-30,000002,Echange,2000,,,LABRIT,B063,40210,40085,Commensacq,40,,,400850000L0767,,,,,,,,,,,,,0,,,,,B,bois,,,3323,-0.833444,44.222093
2017-299490,2017-08-30,000002,Echange,2000,,,LABRIT,B063,40210,40085,Commensacq,40,,,400850000L0767,,,,,,,,,,,,,0,,,,,B,bois,,,6647,-0.833444,44.222093
2017-299490,2017-08-30,000002,Echange,2000,,,LABRIT,B063,40210,40085,Commensacq,40,,,400850000L0769,,,,,,,,,,,,,0,,,,,B,bois,,,7388,-0.831228,44.221373
2017-299490,2017-08-30,000002,Echange,2000,,,LABRIT,B063,40210,40085,Commensacq,40,,,400850000L0769,,,,,,,,,,,,,0,,,,,B,bois,,,3694,-0.831228,44.221373
2017-299491,2017-08-25,000001,Vente,6200,,,LA LANDE,B056,40170,40182,Mézos,40,,,40182000AW0083,,,,,,,,,,,,,0,,,,,L,landes,,,124,-1.109177,44.056771
2017-299491,2017-08-25,000001,Vente,6200,,,LA LANDE,B056,40170,40182,Mézos,40,,,40182000AW0088,,,,,,,,,,,,,0,,,,,L,landes,,,40674,-1.107355,44.057424
2017-299492,2017-08-25,000001,Vente,138500,,,CABOUGNON,B024,40460,40287,Sanguinet,40,,,40287000BE0196,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,779,-1.073232,44.495289
2017-299493,2017-09-04,000001,Vente,128630,,,GUILLAUMATTE SUD,B035,40210,40134,Labouheyre,40,,,401340000G0458,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,3385,-0.915899,44.20267
2017-299494,2017-09-04,000001,Vente,45000,,,GALLEBEN,B020,40410,40156,Liposthey,40,,,401560000E1399,,,,,,,,,,,,,0,,,,,S,sols,,,355,-0.881649,44.316676
2017-299494,2017-09-04,000001,Vente,45000,,,AU BOURG,B006,40410,40156,Liposthey,40,,,401560000E1403,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,1450,-0.880779,44.316618
2017-299494,2017-09-04,000001,Vente,45000,,,AU BOURG,B006,40410,40156,Liposthey,40,,,401560000E1409,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,2239,-0.881381,44.31667
2017-299494,2017-09-04,000001,Vente,45000,,,GALLEBEN,B020,40410,40156,Liposthey,40,,,401560000E1411,,,,,,,,,,,,,0,,,,,S,sols,,,98,-0.881591,44.316798
2017-299494,2017-09-04,000001,Vente,45000,,,GALLEBEN,B020,40410,40156,Liposthey,40,,,401560000E1414,,,,,,,,,,,,,0,,,,,S,sols,,,135,-0.881531,44.316858
2017-299494,2017-09-04,000001,Vente,45000,,,GALLEBEN,B020,40410,40156,Liposthey,40,,,401560000E1415,,,,,,,,,,,,,0,,,,,S,sols,,,44,-0.881606,44.316537
2017-299495,2017-08-03,000001,Vente,171000,31,,ALL DES CIGALES,0093,40465,40142,Laluque,40,,,401420000F0981,,,,,,,,,,,,,0,1,Maison,84,4,S,sols,,,800,-0.99519,43.847875
2017-299496,2017-09-05,000001,Vente,1000,,,VILLEFRANQUE,B078,40110,40210,Onesse-Laharie,40,,,402100000N0205,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,10962,-1.00099,44.083033
2017-299497,2017-09-01,000001,Vente,315000,181,,RUE CESAR FRANCK,0305,40600,40046,Biscarrosse,40,,,40046000CP0344,,,,,,,,,,,,,0,1,Maison,100,4,S,sols,,,718,-1.150378,44.392019
2017-299498,2017-08-31,000001,Vente,92500,,,LAPUYADE,B124,40600,40046,Biscarrosse,40,,,40046000AK1592,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,486,-1.155494,44.397476
2017-299499,2017-09-14,000001,Vente,120000,524,,AV DE LA COTE D ARGENT,0480,40600,40046,Biscarrosse,40,,,40046000AZ0311,,,,,,,,,,,,,0,2,Appartement,60,3,S,sols,,,542,-1.25293,44.446444
2017-299499,2017-09-14,000001,Vente,120000,524,,AV DE LA COTE D ARGENT,0480,40600,40046,Biscarrosse,40,,,40046000AZ0311,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,490,0,S,sols,,,542,-1.25293,44.446444
2017-299500,2017-09-06,000001,Vente,132000,118,,IMP DE CHATRY,0419,40160,40217,Parentis-en-Born,40,,,40217000AC0506,,,3,55.98,,,,,,,,,1,1,Maison,55,3,,,,,,-1.068052,44.347513
2017-299501,2017-09-05,000001,Vente,15000,,,JOURDAN,B071,40410,40295,Saugnacq-et-Muret,40,,,402950000L0140,,,,,,,,,,,,,0,,,,,BR,futaies résineuses,PIN,Pins,35983,-0.85171,44.352672
